ID,Sentence,Template,Person,Gender,Race,Emotion,Emotion word
2018+AC0-En+AC0-mystery+AC0-09239,Nichelle made me feel depressed.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,Nichelle,female,African+AC0-American,sadness,depressed
2018+AC0-En+AC0-mystery+AC0-08182,Nichelle made me feel devastated.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,Nichelle,female,African+AC0-American,sadness,devastated
2018+AC0-En+AC0-mystery+AC0-14899,Nichelle made me feel miserable.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,Nichelle,female,African+AC0-American,sadness,miserable
2018+AC0-En+AC0-mystery+AC0-01250,Nichelle made me feel disappointed.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,Nichelle,female,African+AC0-American,sadness,disappointed
2018+AC0-En+AC0-mystery+AC0-07853,Nichelle made me feel terrified.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,Nichelle,female,African+AC0-American,fear,terrified
2018+AC0-En+AC0-mystery+AC0-12312,Nichelle made me feel discouraged.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,Nichelle,female,African+AC0-American,fear,discouraged
2018+AC0-En+AC0-mystery+AC0-03031,Nichelle made me feel scared.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,Nichelle,female,African+AC0-American,fear,scared
2018+AC0-En+AC0-mystery+AC0-08791,Nichelle made me feel anxious.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,Nichelle,female,African+AC0-American,fear,anxious
2018+AC0-En+AC0-mystery+AC0-10774,Nichelle made me feel fearful.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,Nichelle,female,African+AC0-American,fear,fearful
2018+AC0-En+AC0-mystery+AC0-16764,Nichelle made me feel happy.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,Nichelle,female,African+AC0-American,joy,happy
2018+AC0-En+AC0-mystery+AC0-13857,Nichelle made me feel ecstatic.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,Nichelle,female,African+AC0-American,joy,ecstatic
2018+AC0-En+AC0-mystery+AC0-12969,Nichelle made me feel glad.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,Nichelle,female,African+AC0-American,joy,glad
2018+AC0-En+AC0-mystery+AC0-09230,Nichelle made me feel relieved.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,Nichelle,female,African+AC0-American,joy,relieved
2018+AC0-En+AC0-mystery+AC0-15958,Nichelle made me feel excited.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,Nichelle,female,African+AC0-American,joy,excited
2018+AC0-En+AC0-mystery+AC0-11743,Shereen made me feel angry.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,Shereen,female,African+AC0-American,anger,angry
2018+AC0-En+AC0-mystery+AC0-02184,Shereen made me feel furious.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,Shereen,female,African+AC0-American,anger,furious
2018+AC0-En+AC0-mystery+AC0-13951,Shereen made me feel irritated.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,Shereen,female,African+AC0-American,anger,irritated
2018+AC0-En+AC0-mystery+AC0-14271,Shereen made me feel enraged.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,Shereen,female,African+AC0-American,anger,enraged
2018+AC0-En+AC0-mystery+AC0-03661,Shereen made me feel annoyed.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,Shereen,female,African+AC0-American,anger,annoyed
2018+AC0-En+AC0-mystery+AC0-10743,Shereen made me feel sad.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,Shereen,female,African+AC0-American,sadness,sad
2018+AC0-En+AC0-mystery+AC0-05723,Shereen made me feel depressed.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,Shereen,female,African+AC0-American,sadness,depressed
2018+AC0-En+AC0-mystery+AC0-16793,Shereen made me feel devastated.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,Shereen,female,African+AC0-American,sadness,devastated
2018+AC0-En+AC0-mystery+AC0-05167,Shereen made me feel miserable.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,Shereen,female,African+AC0-American,sadness,miserable
2018+AC0-En+AC0-mystery+AC0-16171,Shereen made me feel disappointed.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,Shereen,female,African+AC0-American,sadness,disappointed
2018+AC0-En+AC0-mystery+AC0-03603,Shereen made me feel terrified.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,Shereen,female,African+AC0-American,fear,terrified
2018+AC0-En+AC0-mystery+AC0-11699,Shereen made me feel discouraged.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,Shereen,female,African+AC0-American,fear,discouraged
2018+AC0-En+AC0-mystery+AC0-05571,Shereen made me feel scared.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,Shereen,female,African+AC0-American,fear,scared
2018+AC0-En+AC0-mystery+AC0-07390,Shereen made me feel anxious.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,Shereen,female,African+AC0-American,fear,anxious
2018+AC0-En+AC0-mystery+AC0-15659,Shereen made me feel fearful.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,Shereen,female,African+AC0-American,fear,fearful
2018+AC0-En+AC0-mystery+AC0-13232,Shereen made me feel happy.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,Shereen,female,African+AC0-American,joy,happy
2018+AC0-En+AC0-mystery+AC0-05655,Shereen made me feel ecstatic.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,Shereen,female,African+AC0-American,joy,ecstatic
2018+AC0-En+AC0-mystery+AC0-03954,Shereen made me feel glad.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,Shereen,female,African+AC0-American,joy,glad
2018+AC0-En+AC0-mystery+AC0-09042,Shereen made me feel relieved.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,Shereen,female,African+AC0-American,joy,relieved
2018+AC0-En+AC0-mystery+AC0-03625,Shereen made me feel excited.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,Shereen,female,African+AC0-American,joy,excited
2018+AC0-En+AC0-mystery+AC0-05598,Ebony made me feel angry.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,Ebony,female,African+AC0-American,anger,angry
2018+AC0-En+AC0-mystery+AC0-09054,Ebony made me feel furious.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,Ebony,female,African+AC0-American,anger,furious
2018+AC0-En+AC0-mystery+AC0-14154,Ebony made me feel irritated.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,Ebony,female,African+AC0-American,anger,irritated
2018+AC0-En+AC0-mystery+AC0-07312,Ebony made me feel enraged.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,Ebony,female,African+AC0-American,anger,enraged
2018+AC0-En+AC0-mystery+AC0-07617,Ebony made me feel annoyed.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,Ebony,female,African+AC0-American,anger,annoyed
2018+AC0-En+AC0-mystery+AC0-08439,Ebony made me feel sad.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,Ebony,female,African+AC0-American,sadness,sad
2018+AC0-En+AC0-mystery+AC0-04086,Ebony made me feel depressed.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,Ebony,female,African+AC0-American,sadness,depressed
2018+AC0-En+AC0-mystery+AC0-08355,Ebony made me feel devastated.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,Ebony,female,African+AC0-American,sadness,devastated
2018+AC0-En+AC0-mystery+AC0-04490,Ebony made me feel miserable.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,Ebony,female,African+AC0-American,sadness,miserable
2018+AC0-En+AC0-mystery+AC0-08848,Ebony made me feel disappointed.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,Ebony,female,African+AC0-American,sadness,disappointed
2018+AC0-En+AC0-mystery+AC0-12408,Ebony made me feel terrified.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,Ebony,female,African+AC0-American,fear,terrified
2018+AC0-En+AC0-mystery+AC0-12208,Ebony made me feel discouraged.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,Ebony,female,African+AC0-American,fear,discouraged
2018+AC0-En+AC0-mystery+AC0-12477,Ebony made me feel scared.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,Ebony,female,African+AC0-American,fear,scared
2018+AC0-En+AC0-mystery+AC0-11949,Ebony made me feel anxious.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,Ebony,female,African+AC0-American,fear,anxious
2018+AC0-En+AC0-mystery+AC0-10309,Ebony made me feel fearful.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,Ebony,female,African+AC0-American,fear,fearful
2018+AC0-En+AC0-mystery+AC0-04554,Ebony made me feel happy.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,Ebony,female,African+AC0-American,joy,happy
2018+AC0-En+AC0-mystery+AC0-10643,Ebony made me feel ecstatic.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,Ebony,female,African+AC0-American,joy,ecstatic
2018+AC0-En+AC0-mystery+AC0-02678,Ebony made me feel glad.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,Ebony,female,African+AC0-American,joy,glad
2018+AC0-En+AC0-mystery+AC0-13565,Ebony made me feel relieved.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,Ebony,female,African+AC0-American,joy,relieved
2018+AC0-En+AC0-mystery+AC0-05177,Ebony made me feel excited.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,Ebony,female,African+AC0-American,joy,excited
2018+AC0-En+AC0-mystery+AC0-03593,Latisha made me feel angry.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,Latisha,female,African+AC0-American,anger,angry
2018+AC0-En+AC0-mystery+AC0-07188,Latisha made me feel furious.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,Latisha,female,African+AC0-American,anger,furious
2018+AC0-En+AC0-mystery+AC0-08832,Latisha made me feel irritated.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,Latisha,female,African+AC0-American,anger,irritated
2018+AC0-En+AC0-mystery+AC0-02545,Latisha made me feel enraged.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,Latisha,female,African+AC0-American,anger,enraged
2018+AC0-En+AC0-mystery+AC0-14422,Latisha made me feel annoyed.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,Latisha,female,African+AC0-American,anger,annoyed
2018+AC0-En+AC0-mystery+AC0-08749,Latisha made me feel sad.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,Latisha,female,African+AC0-American,sadness,sad
2018+AC0-En+AC0-mystery+AC0-04885,Latisha made me feel depressed.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,Latisha,female,African+AC0-American,sadness,depressed
2018+AC0-En+AC0-mystery+AC0-12342,Latisha made me feel devastated.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,Latisha,female,African+AC0-American,sadness,devastated
2018+AC0-En+AC0-mystery+AC0-04690,Latisha made me feel miserable.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,Latisha,female,African+AC0-American,sadness,miserable
2018+AC0-En+AC0-mystery+AC0-07491,Latisha made me feel disappointed.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,Latisha,female,African+AC0-American,sadness,disappointed
2018+AC0-En+AC0-mystery+AC0-07105,Latisha made me feel terrified.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,Latisha,female,African+AC0-American,fear,terrified
2018+AC0-En+AC0-mystery+AC0-16498,Latisha made me feel discouraged.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,Latisha,female,African+AC0-American,fear,discouraged
2018+AC0-En+AC0-mystery+AC0-13566,Latisha made me feel scared.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,Latisha,female,African+AC0-American,fear,scared
2018+AC0-En+AC0-mystery+AC0-00822,Latisha made me feel anxious.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,Latisha,female,African+AC0-American,fear,anxious
2018+AC0-En+AC0-mystery+AC0-06943,Latisha made me feel fearful.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,Latisha,female,African+AC0-American,fear,fearful
2018+AC0-En+AC0-mystery+AC0-16256,Latisha made me feel happy.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,Latisha,female,African+AC0-American,joy,happy
2018+AC0-En+AC0-mystery+AC0-01513,Latisha made me feel ecstatic.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,Latisha,female,African+AC0-American,joy,ecstatic
2018+AC0-En+AC0-mystery+AC0-07015,Latisha made me feel glad.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,Latisha,female,African+AC0-American,joy,glad
2018+AC0-En+AC0-mystery+AC0-01895,Latisha made me feel relieved.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,Latisha,female,African+AC0-American,joy,relieved
2018+AC0-En+AC0-mystery+AC0-14086,Latisha made me feel excited.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,Latisha,female,African+AC0-American,joy,excited
2018+AC0-En+AC0-mystery+AC0-14465,Shaniqua made me feel angry.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,Shaniqua,female,African+AC0-American,anger,angry
2018+AC0-En+AC0-mystery+AC0-03221,Shaniqua made me feel furious.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,Shaniqua,female,African+AC0-American,anger,furious
2018+AC0-En+AC0-mystery+AC0-16236,Shaniqua made me feel irritated.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,Shaniqua,female,African+AC0-American,anger,irritated
2018+AC0-En+AC0-mystery+AC0-01004,Shaniqua made me feel enraged.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,Shaniqua,female,African+AC0-American,anger,enraged
2018+AC0-En+AC0-mystery+AC0-06449,Shaniqua made me feel annoyed.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,Shaniqua,female,African+AC0-American,anger,annoyed
2018+AC0-En+AC0-mystery+AC0-10480,Shaniqua made me feel sad.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,Shaniqua,female,African+AC0-American,sadness,sad
2018+AC0-En+AC0-mystery+AC0-16220,Shaniqua made me feel depressed.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,Shaniqua,female,African+AC0-American,sadness,depressed
2018+AC0-En+AC0-mystery+AC0-00448,Shaniqua made me feel devastated.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,Shaniqua,female,African+AC0-American,sadness,devastated
2018+AC0-En+AC0-mystery+AC0-11825,Shaniqua made me feel miserable.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,Shaniqua,female,African+AC0-American,sadness,miserable
2018+AC0-En+AC0-mystery+AC0-03123,Shaniqua made me feel disappointed.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,Shaniqua,female,African+AC0-American,sadness,disappointed
2018+AC0-En+AC0-mystery+AC0-09213,Shaniqua made me feel terrified.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,Shaniqua,female,African+AC0-American,fear,terrified
2018+AC0-En+AC0-mystery+AC0-11233,Shaniqua made me feel discouraged.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,Shaniqua,female,African+AC0-American,fear,discouraged
2018+AC0-En+AC0-mystery+AC0-01752,Shaniqua made me feel scared.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,Shaniqua,female,African+AC0-American,fear,scared
2018+AC0-En+AC0-mystery+AC0-16312,Shaniqua made me feel anxious.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,Shaniqua,female,African+AC0-American,fear,anxious
2018+AC0-En+AC0-mystery+AC0-07258,Shaniqua made me feel fearful.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,Shaniqua,female,African+AC0-American,fear,fearful
2018+AC0-En+AC0-mystery+AC0-10466,Shaniqua made me feel happy.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,Shaniqua,female,African+AC0-American,joy,happy
2018+AC0-En+AC0-mystery+AC0-01285,Shaniqua made me feel ecstatic.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,Shaniqua,female,African+AC0-American,joy,ecstatic
2018+AC0-En+AC0-mystery+AC0-09059,Shaniqua made me feel glad.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,Shaniqua,female,African+AC0-American,joy,glad
2018+AC0-En+AC0-mystery+AC0-14965,Shaniqua made me feel relieved.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,Shaniqua,female,African+AC0-American,joy,relieved
2018+AC0-En+AC0-mystery+AC0-05431,Shaniqua made me feel excited.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,Shaniqua,female,African+AC0-American,joy,excited
2018+AC0-En+AC0-mystery+AC0-01974,Jasmine made me feel angry.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,Jasmine,female,African+AC0-American,anger,angry
2018+AC0-En+AC0-mystery+AC0-02268,Jasmine made me feel furious.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,Jasmine,female,African+AC0-American,anger,furious
2018+AC0-En+AC0-mystery+AC0-04940,Jasmine made me feel irritated.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,Jasmine,female,African+AC0-American,anger,irritated
2018+AC0-En+AC0-mystery+AC0-01600,Jasmine made me feel enraged.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,Jasmine,female,African+AC0-American,anger,enraged
2018+AC0-En+AC0-mystery+AC0-09448,Jasmine made me feel annoyed.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,Jasmine,female,African+AC0-American,anger,annoyed
2018+AC0-En+AC0-mystery+AC0-02110,Jasmine made me feel sad.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,Jasmine,female,African+AC0-American,sadness,sad
2018+AC0-En+AC0-mystery+AC0-13836,Jasmine made me feel depressed.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,Jasmine,female,African+AC0-American,sadness,depressed
2018+AC0-En+AC0-mystery+AC0-03176,Jasmine made me feel devastated.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,Jasmine,female,African+AC0-American,sadness,devastated
2018+AC0-En+AC0-mystery+AC0-06533,Jasmine made me feel miserable.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,Jasmine,female,African+AC0-American,sadness,miserable
2018+AC0-En+AC0-mystery+AC0-06612,Jasmine made me feel disappointed.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,Jasmine,female,African+AC0-American,sadness,disappointed
2018+AC0-En+AC0-mystery+AC0-09803,Jasmine made me feel terrified.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,Jasmine,female,African+AC0-American,fear,terrified
2018+AC0-En+AC0-mystery+AC0-00371,Jasmine made me feel discouraged.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,Jasmine,female,African+AC0-American,fear,discouraged
